,latitude,longitude,price,minimum_nights,number_of_reviews,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
338,40.724509999999995,-73.98094,225,2,33,0,0,0,1,0,0,1,0,0
339,40.73813,-73.95394,179,3,13,81,0,1,0,0,0,0,1,0
340,40.675909999999995,-73.94715,150,5,5,0,0,1,0,0,0,1,0,0
341,40.728429999999996,-73.98895,139,1,388,142,0,0,1,0,0,1,0,0
342,40.712709999999994,-73.99776,95,3,223,60,0,0,1,0,0,0,1,0
343,40.66966,-73.94735,79,15,11,179,0,1,0,0,0,1,0,0
344,40.71965,-73.98765999999999,150,2,151,52,0,0,1,0,0,1,0,0
345,40.68613,-73.96536,650,5,0,365,0,1,0,0,0,1,0,0
346,40.680479999999996,-73.94911,90,3,218,324,0,1,0,0,0,1,0,0
347,40.68314,-73.93963000000001,120,2,75,237,0,1,0,0,0,1,0,0
348,40.759609999999995,-73.91117,80,1,42,365,0,0,0,1,0,0,1,0
349,40.67473,-73.94494,100,90,0,365,0,1,0,0,0,1,0,0
350,40.69305,-73.93185,175,2,370,204,0,1,0,0,0,1,0,0
351,40.67174,-73.95663,120,5,104,272,0,1,0,0,0,1,0,0
352,40.71055,-73.95098,140,7,13,0,0,1,0,0,0,1,0,0
353,40.69465,-73.95458,200,5,4,9,0,1,0,0,0,1,0,0
354,40.684129999999996,-73.96542,165,4,11,365,0,1,0,0,0,0,1,0
355,40.73877,-73.97707,125,4,1,181,0,0,1,0,0,1,0,0
356,40.74893,-73.99544,130,30,19,189,0,0,1,0,0,1,0,0
357,40.794059999999995,-73.94102,65,7,131,0,0,0,1,0,0,0,0,1
358,40.68795,-73.97332,123,30,15,189,0,1,0,0,0,1,0,0
359,40.85295,-73.93361,67,2,136,296,0,0,1,0,0,0,1,0
360,40.72413,-73.76133,50,1,43,88,0,0,0,1,0,0,1,0
361,40.66918,-73.99186999999999,130,7,98,35,0,1,0,0,0,1,0,0
362,40.71125,-73.95613,100,3,31,0,0,1,0,0,0,0,1,0
363,40.785579999999996,-73.9696,212,21,45,35,0,0,1,0,0,1,0,0
364,40.71577,-73.96053,190,3,124,359,0,1,0,0,0,1,0,0
365,40.738609999999994,-73.95485,599,3,9,60,0,1,0,0,0,0,1,0
366,40.725770000000004,-73.98745,249,5,166,365,0,0,1,0,0,1,0,0
367,40.58615,-73.81245,70,27,13,335,0,0,0,1,0,0,1,0
368,40.67086,-73.94872,100,30,15,282,0,1,0,0,0,1,0,0
369,40.827729999999995,-73.95231,60,3,380,247,0,0,1,0,0,0,1,0
370,40.68505,-73.95684,135,2,86,102,0,1,0,0,0,1,0,0
371,40.72911,-73.95493,175,3,248,274,0,1,0,0,0,1,0,0
372,40.77944,-73.98567,120,5,49,201,0,0,1,0,0,1,0,0
373,40.74503,-73.98876,169,18,54,98,0,0,1,0,0,1,0,0
374,40.67539,-73.96093,165,7,3,157,0,1,0,0,0,1,0,0
375,40.8054,-73.95189,90,1,1,0,0,0,1,0,0,0,1,0
376,40.784909999999996,-73.9508,225,2,56,312,0,0,1,0,0,1,0,0
377,40.69088,-73.97306999999999,95,2,163,331,0,1,0,0,0,0,1,0
378,40.67555,-73.95057,55,2,247,275,0,1,0,0,0,0,1,0
379,40.75835,-73.99193000000001,85,10,116,174,0,0,1,0,0,0,1,0
380,40.66527,-73.9886,199,14,27,223,0,1,0,0,0,1,0,0
381,40.71895,-73.99434000000001,211,1,52,361,0,0,1,0,0,1,0,0
382,40.755790000000005,-73.96699,145,6,39,0,0,0,1,0,0,1,0,0
383,40.82399,-73.95328,65,14,35,283,0,0,1,0,0,0,1,0
384,40.818220000000004,-73.94095,99,1,320,220,0,0,1,0,0,1,0,0
385,40.764340000000004,-73.92132,110,4,30,363,0,0,0,1,0,1,0,0
386,40.67705,-73.94925,80,3,225,315,0,1,0,0,0,1,0,0
387,40.69263,-73.99438,150,30,95,281,0,1,0,0,0,1,0,0
388,40.68448,-73.92747,110,4,70,283,0,1,0,0,0,1,0,0
389,40.74412,-74.00208,290,2,35,20,0,0,1,0,0,0,1,0
390,40.73067,-73.98702,87,2,0,0,0,0,1,0,0,0,1,0
391,40.70665,-73.94060999999999,190,4,50,331,0,1,0,0,0,1,0,0
392,40.72063,-73.95952,200,2,29,36,0,1,0,0,0,1,0,0
393,40.67644,-73.98082,165,2,23,7,0,1,0,0,0,1,0,0
394,40.804809999999996,-73.94794,110,2,142,301,0,0,1,0,0,1,0,0
395,40.72533,-73.99143000000001,395,2,70,170,0,0,1,0,0,1,0,0
396,40.68569,-73.93038,99,2,38,307,0,1,0,0,0,0,1,0
397,40.64302,-73.97255,39,1,82,365,0,1,0,0,0,0,1,0
398,40.72939,-73.98857,189,2,403,201,0,0,1,0,0,1,0,0
399,40.79918,-73.96607,85,1,3,0,0,0,1,0,0,0,1,0
400,40.668620000000004,-73.9926,260,30,3,316,0,1,0,0,0,1,0,0
401,40.81333,-73.94453,122,1,116,271,0,0,1,0,0,1,0,0
402,40.72473,-73.95199000000001,165,2,175,139,0,1,0,0,0,1,0,0
403,40.70925,-73.85262,97,3,28,209,0,0,0,1,0,1,0,0
404,40.73215,-74.00922,170,4,24,0,0,0,1,0,0,1,0,0
405,40.711090000000006,-73.94332,125,2,15,0,0,1,0,0,0,1,0,0
406,40.7463,-73.97926,130,4,105,193,0,0,1,0,0,0,1,0
407,40.71823,-73.95849,225,10,22,52,0,1,0,0,0,1,0,0
408,40.650999999999996,-73.94886,50,2,263,136,0,1,0,0,0,0,1,0
409,40.68626,-73.97598,170,3,86,286,0,1,0,0,0,1,0,0
410,40.74488,-74.001,132,4,10,0,0,0,1,0,0,1,0,0
411,40.676320000000004,-73.97616,250,7,18,18,0,1,0,0,0,1,0,0
412,40.722120000000004,-73.94254000000001,141,5,8,9,0,1,0,0,0,1,0,0
413,40.67456,-73.95151,64,20,70,3,0,1,0,0,0,1,0,0
414,40.71363,-73.96019,249,3,150,277,0,1,0,0,0,1,0,0
415,40.6755,-73.95878,79,2,115,0,0,1,0,0,0,0,1,0
416,40.72274,-73.97581,185,2,69,233,0,0,1,0,0,1,0,0
417,40.6858,-73.9828,120,3,232,221,0,1,0,0,0,1,0,0
418,40.67535,-73.97654,495,1,35,355,0,1,0,0,0,1,0,0
419,40.72255,-73.99346,375,3,18,0,0,0,1,0,0,1,0,0
420,40.72094,-73.99706,175,3,68,277,0,0,1,0,0,1,0,0
421,40.72485,-73.97813000000001,150,4,22,0,0,0,1,0,0,1,0,0
422,40.80473,-73.9532,259,8,17,343,0,0,1,0,0,1,0,0
423,40.72217,-73.98419,96,1,34,0,0,0,1,0,0,0,1,0
424,40.719429999999996,-73.9565,145,7,8,0,0,1,0,0,0,1,0,0
425,40.742490000000004,-74.00329,200,4,0,0,0,0,1,0,0,1,0,0
426,40.792640000000006,-73.97294000000001,95,5,2,0,0,0,1,0,0,1,0,0
427,40.65749,-73.97675,250,4,52,188,0,1,0,0,0,1,0,0
428,40.80474,-73.94688000000001,295,2,74,264,0,0,1,0,0,1,0,0
429,40.72831,-74.00177,175,3,18,0,0,0,1,0,0,1,0,0
430,40.71541,-73.94144,451,2,72,331,0,1,0,0,0,1,0,0
431,40.79765,-73.96245,165,2,191,236,0,0,1,0,0,1,0,0
432,40.78508,-73.95331999999999,250,4,0,0,0,0,1,0,0,1,0,0
433,40.89747,-73.8639,77,1,197,309,1,0,0,0,0,1,0,0
434,40.720079999999996,-73.98404000000001,250,4,19,0,0,0,1,0,0,1,0,0
435,40.75725,-73.91098000000001,129,1,414,245,0,0,0,1,0,1,0,0
436,40.7102,-73.94495,98,2,8,0,0,1,0,0,0,0,1,0
437,40.673590000000004,-73.97904,150,2,0,8,0,1,0,0,0,1,0,0
438,40.72674,-73.9782,95,7,25,359,0,0,1,0,0,0,1,0
439,40.81156,-73.94570999999999,55,3,119,333,0,0,1,0,0,0,1,0
440,40.804970000000004,-73.95016,300,2,203,258,0,0,1,0,0,1,0,0
441,40.7385,-73.91806,42,40,53,236,0,0,0,1,0,0,1,0
442,40.72937,-73.95671,125,2,104,22,0,1,0,0,0,1,0,0
443,40.72587,-73.98438,175,3,175,236,0,0,1,0,0,0,1,0
444,40.824259999999995,-73.9463,75,3,38,365,0,0,1,0,0,0,1,0
445,40.71624,-73.96271999999999,255,45,39,89,0,1,0,0,0,1,0,0
446,40.68101,-73.94081,72,31,88,164,0,1,0,0,0,1,0,0
447,40.686690000000006,-73.91989000000001,165,1,27,311,0,1,0,0,0,0,1,0
448,40.715340000000005,-73.95914,165,5,117,23,0,1,0,0,0,1,0,0
449,40.68288,-73.96024,75,3,43,365,0,1,0,0,0,0,1,0
450,40.72489,-73.95494000000001,130,5,4,0,0,1,0,0,0,1,0,0
451,40.70867,-73.94284,139,2,385,222,0,1,0,0,0,1,0,0
452,40.679629999999996,-73.93908,88,1,64,238,0,1,0,0,0,0,1,0
453,40.6798,-73.93908,80,1,39,218,0,1,0,0,0,0,1,0
454,40.74346,-73.99882,150,2,37,0,0,0,1,0,0,0,1,0
455,40.77724,-73.98109000000001,200,3,10,0,0,0,1,0,0,1,0,0
456,40.72972,-73.97995,200,2,103,235,0,0,1,0,0,1,0,0
457,40.74102,-73.91681,42,40,41,246,0,0,0,1,0,0,1,0
458,40.71309,-73.94128,90,6,3,0,0,1,0,0,0,0,1,0
459,40.83096,-73.94633,295,3,227,247,0,0,1,0,0,1,0,0
460,40.713229999999996,-73.95745,450,5,37,15,0,1,0,0,0,1,0,0
461,40.67212,-73.9506,130,2,29,119,0,1,0,0,0,1,0,0
462,40.710229999999996,-73.96665,89,3,205,0,0,1,0,0,0,0,1,0
463,40.80523,-73.95139,198,5,42,234,0,0,1,0,0,1,0,0
464,40.72636,-73.98917,99,2,280,257,0,0,1,0,0,1,0,0
465,40.72185,-73.93956,46,4,86,350,0,1,0,0,0,0,1,0
466,40.72351,-73.99683,140,2,54,221,0,0,1,0,0,0,1,0
467,40.6809,-73.99233000000001,500,7,7,0,0,1,0,0,0,1,0,0
468,40.80525,-73.95916,75,5,57,201,0,0,1,0,0,0,1,0
469,40.74,-73.91901,33,44,31,161,0,0,0,1,0,0,1,0
470,40.800059999999995,-73.96049000000001,250,31,188,259,0,0,1,0,0,1,0,0
471,40.70283,-73.92130999999999,60,3,480,0,0,1,0,0,0,0,1,0
472,40.84468,-73.94303000000001,75,2,34,222,0,0,1,0,0,0,1,0
473,40.682520000000004,-73.99619,350,5,6,0,0,1,0,0,0,1,0,0
474,40.74342,-73.99483000000001,205,9,3,76,0,0,1,0,0,1,0,0
475,40.67853,-73.98089,219,5,2,0,0,1,0,0,0,1,0,0
476,40.6788,-73.97643000000001,60,1,20,258,0,1,0,0,0,0,1,0
477,40.778859999999995,-73.98042,185,2,129,14,0,0,1,0,0,1,0,0
478,40.72578,-73.97879,190,3,147,27,0,0,1,0,0,1,0,0
479,40.66085,-73.98536999999999,105,28,101,167,0,1,0,0,0,1,0,0
480,40.80113,-73.94503,250,2,11,68,0,0,1,0,0,1,0,0
481,40.78569,-73.97581,175,65,11,358,0,0,1,0,0,1,0,0
482,40.82411,-73.94934,65,2,41,59,0,0,1,0,0,0,1,0
483,40.681309999999996,-73.95331999999999,75,2,87,0,0,1,0,0,0,1,0,0
484,40.858109999999996,-73.90675,37,4,117,232,1,0,0,0,0,0,1,0
485,40.70667,-73.96524000000001,85,2,86,15,0,1,0,0,0,1,0,0
486,40.60452,-73.97103,106,7,0,0,0,1,0,0,0,1,0,0
487,40.7932,-73.94006999999999,79,2,15,0,0,0,1,0,0,1,0,0
488,40.68768,-73.97610999999999,85,2,35,161,0,1,0,0,0,0,1,0
489,40.802240000000005,-73.94558,170,2,17,88,0,0,1,0,0,0,1,0
490,40.714729999999996,-73.98841999999999,115,3,3,337,0,0,1,0,0,0,1,0
491,40.80518,-73.95359,89,5,43,247,0,0,1,0,0,0,1,0
492,40.80827,-73.95329,49,3,168,248,0,0,1,0,0,0,0,1
493,40.729009999999995,-73.95812,91,3,241,287,0,1,0,0,0,0,1,0
494,40.734759999999994,-73.98451999999999,400,2,105,304,0,0,1,0,0,1,0,0
495,40.69055,-73.92357,150,2,11,0,0,1,0,0,0,1,0,0
496,40.7735,-73.98697,2000,30,30,0,0,0,1,0,0,1,0,0
497,40.67505,-73.95969000000001,97,3,31,193,0,1,0,0,0,1,0,0
498,40.72974,-73.98201,100,4,49,43,0,0,1,0,0,0,1,0
499,40.70925,-73.95425,179,4,23,25,0,1,0,0,0,1,0,0
500,40.72315,-73.95226,500,2,20,127,0,1,0,0,0,1,0,0
501,40.73939,-73.99611999999999,429,10,18,0,0,0,1,0,0,1,0,0
502,40.74112,-73.97686,189,6,90,303,0,0,1,0,0,1,0,0
503,40.72019,-73.98217,120,2,99,345,0,0,1,0,0,0,1,0
504,40.72133,-73.99665999999999,300,1,6,115,0,0,1,0,0,1,0,0
505,40.75744,-73.92163000000001,107,30,21,200,0,0,0,1,0,1,0,0
506,40.75695,-73.9202,95,30,24,271,0,0,0,1,0,1,0,0
507,40.8296,-73.94651,199,2,111,12,0,0,1,0,0,1,0,0
508,40.79056,-73.9468,120,2,86,268,0,0,1,0,0,1,0,0
509,40.736309999999996,-73.99977,199,15,66,89,0,0,1,0,0,1,0,0
510,40.86466,-73.85709,125,2,271,347,1,0,0,0,0,1,0,0
511,40.71312,-73.96199,70,2,227,37,0,1,0,0,0,0,1,0
512,40.71297,-73.94336,75,4,80,0,0,1,0,0,0,0,1,0
513,40.737120000000004,-74.00166,100,30,5,359,0,0,1,0,0,0,1,0
514,40.69242,-73.95097,99,2,187,287,0,1,0,0,0,1,0,0
515,40.738620000000004,-73.99758,250,1,2,0,0,0,1,0,0,1,0,0
516,40.7158,-73.95803000000001,350,6,1,233,0,1,0,0,0,1,0,0
517,40.68262,-73.97299,170,3,67,129,0,1,0,0,0,1,0,0
518,40.73217,-73.98801,165,1,63,0,0,0,1,0,0,1,0,0
519,40.76311,-73.99388,99,1,89,353,0,0,1,0,0,0,1,0
520,40.74695,-74.00454,255,4,1,365,0,0,1,0,0,0,1,0
521,40.67497,-73.87305,169,3,177,297,0,1,0,0,0,1,0,0
522,40.66788,-73.94813,99,4,90,56,0,1,0,0,0,1,0,0
523,40.76684,-73.95944,169,7,39,44,0,0,1,0,0,1,0,0
524,40.68967,-73.95445,160,3,42,355,0,1,0,0,0,1,0,0
525,40.67946,-73.96500999999999,215,3,33,156,0,1,0,0,0,1,0,0
526,40.66944,-73.98083000000001,130,3,179,273,0,1,0,0,0,1,0,0
527,40.72566,-73.97748,110,3,81,274,0,0,1,0,0,0,1,0
528,40.7709,-73.99181,150,28,43,258,0,0,1,0,0,0,1,0
529,40.719429999999996,-73.95958,65,30,52,276,0,1,0,0,0,0,1,0
530,40.742490000000004,-73.92466,75,2,160,65,0,0,0,1,0,0,1,0
531,40.74033,-74.00024,149,6,23,0,0,0,1,0,0,1,0,0
532,40.7969,-73.96128,89,6,35,180,0,0,1,0,0,0,1,0
533,40.83403,-73.94553,50,1,225,343,0,0,1,0,0,0,1,0
534,40.65513,-73.95640999999999,43,1,401,43,0,1,0,0,0,0,1,0
535,40.65589,-73.95539000000001,42,1,72,96,0,1,0,0,0,0,1,0
536,40.70275,-73.94501,85,1,46,59,0,1,0,0,0,0,1,0
537,40.68897,-73.93569000000001,139,3,83,255,0,1,0,0,0,1,0,0
538,40.67617,-73.98136,105,1,211,252,0,1,0,0,0,0,1,0
539,40.67595,-73.98053,265,5,15,0,0,1,0,0,0,1,0,0
540,40.76415,-73.99067,149,1,122,20,0,0,1,0,0,1,0,0
541,40.83127,-73.94718,68,2,295,188,0,0,1,0,0,0,1,0
542,40.68497,-73.95591999999999,99,3,207,304,0,1,0,0,0,1,0,0
543,40.82922,-73.94174,75,3,50,38,0,0,1,0,0,0,1,0
544,40.71137,-73.94362,100,2,273,254,0,1,0,0,0,0,1,0
545,40.76739,-73.9557,90,1,0,0,0,0,1,0,0,0,0,1
546,40.73089,-73.98195,160,30,25,46,0,0,1,0,0,1,0,0
547,40.6755,-73.97859,190,4,105,328,0,1,0,0,0,1,0,0
548,40.68812,-73.94934,67,4,72,0,0,1,0,0,0,0,1,0
549,40.7694,-73.9572,190,1,8,0,0,0,1,0,0,1,0,0
550,40.68634,-73.96161,248,2,58,199,0,1,0,0,0,1,0,0
551,40.7093,-73.9497,100,6,8,249,0,1,0,0,0,0,1,0
552,40.713,-73.99752,95,3,172,64,0,0,1,0,0,0,1,0
553,40.75895,-73.9883,150,1,330,111,0,0,1,0,0,0,1,0
554,40.68186,-73.94113,145,3,123,287,0,1,0,0,0,1,0,0
555,40.683640000000004,-73.91076,41,2,55,286,0,1,0,0,0,0,1,0
556,40.71893,-73.9428,120,4,87,263,0,1,0,0,0,1,0,0
557,40.82802,-73.92039,50,3,258,276,1,0,0,0,0,0,1,0
558,40.68765,-73.97073,157,2,4,0,0,1,0,0,0,1,0,0
559,40.71413,-73.96596,195,14,31,263,0,1,0,0,0,1,0,0
560,40.58422,-73.94079,70,4,128,90,0,1,0,0,0,1,0,0
561,40.71973,-73.95581999999999,185,3,14,0,0,1,0,0,0,1,0,0
562,40.69025,-73.93323000000001,145,3,30,11,0,1,0,0,0,1,0,0
563,40.73826,-73.92458,50,28,258,287,0,0,0,1,0,0,1,0
564,40.73049,-73.96115,185,3,228,1,0,1,0,0,0,1,0,0
565,40.72956,-73.97903000000001,250,1,60,0,0,0,1,0,0,1,0,0
566,40.73854,-74.00820999999999,80,90,9,338,0,0,1,0,0,0,1,0
567,40.75877,-73.98863,230,2,179,44,0,0,1,0,0,1,0,0
568,40.67688,-73.9859,100,7,9,0,0,1,0,0,0,1,0,0
569,40.700509999999994,-73.92204,40,1,1,5,0,1,0,0,0,0,1,0
570,40.71712,-73.98898,200,30,25,0,0,0,1,0,0,0,1,0
571,40.60742,-74.14388000000001,80,2,2,158,0,0,0,0,1,0,1,0
572,40.68741,-73.95741,79,3,152,192,0,1,0,0,0,0,1,0
573,40.75627,-73.9211,95,30,24,358,0,0,0,1,0,1,0,0
574,40.798159999999996,-73.9619,300,2,45,31,0,0,1,0,0,1,0,0
575,40.61927,-74.0307,100,30,7,241,0,1,0,0,0,1,0,0
576,40.8078,-73.95208000000001,80,7,19,285,0,0,1,0,0,0,1,0
577,40.61922,-73.99399,110,1,24,183,0,1,0,0,0,1,0,0
578,40.68275,-73.96148000000001,172,4,8,189,0,1,0,0,0,1,0,0
579,40.71813,-73.98416,199,1,29,162,0,0,1,0,0,1,0,0
580,40.718920000000004,-73.98401,199,1,14,158,0,0,1,0,0,1,0,0
581,40.816,-73.95545,100,1,33,84,0,0,1,0,0,0,1,0
582,40.82748,-73.95153,55,4,99,260,0,0,1,0,0,0,1,0
583,40.68634,-73.95088,75,3,59,0,0,1,0,0,0,0,1,0
584,40.72229,-73.97901,146,3,142,166,0,0,1,0,0,1,0,0
585,40.72956,-73.99287,250,2,0,0,0,0,1,0,0,0,1,0
586,40.72595,-73.95298000000001,116,29,22,335,0,1,0,0,0,1,0,0
587,40.711929999999995,-74.00816999999999,150,3,82,90,0,0,1,0,0,0,1,0
588,40.68012,-73.97847,120,2,23,342,0,1,0,0,0,0,1,0
589,40.742329999999995,-73.99865,199,4,32,28,0,0,1,0,0,1,0,0
590,40.674240000000005,-73.96665,150,5,24,363,0,1,0,0,0,1,0,0
591,40.80486,-73.95298000000001,69,1,59,86,0,0,1,0,0,0,1,0
592,40.80307,-73.95048,300,55,6,83,0,0,1,0,0,0,1,0
593,40.68653,-73.98562,230,4,18,0,0,1,0,0,0,1,0,0
594,40.742670000000004,-73.98569,125,4,3,0,0,0,1,0,0,1,0,0
595,40.687490000000004,-73.95494000000001,79,3,115,264,0,1,0,0,0,0,1,0
596,40.68645,-73.97538,130,3,154,305,0,1,0,0,0,0,1,0
597,40.68999,-73.96710999999999,239,1,164,356,0,1,0,0,0,0,1,0
598,40.61077,-74.06824,75,6,76,278,0,0,0,0,1,1,0,0
599,40.711259999999996,-73.94575999999999,220,3,116,135,0,1,0,0,0,1,0,0
600,40.67855,-73.94949,80,3,234,308,0,1,0,0,0,1,0,0
601,40.72416,-73.9853,288,2,120,229,0,0,1,0,0,1,0,0
602,40.685159999999996,-73.92520999999999,135,4,82,273,0,1,0,0,0,1,0,0
603,40.73507,-74.00048000000001,225,3,13,83,0,0,1,0,0,1,0,0
604,40.71611,-73.99828000000001,110,30,59,281,0,0,1,0,0,0,1,0
605,40.67964,-73.93946,100,7,63,321,0,1,0,0,0,1,0,0
606,40.76189,-73.99,130,2,52,303,0,0,1,0,0,0,1,0
607,40.72645,-73.98035,89,1,278,192,0,0,1,0,0,0,1,0
608,40.662929999999996,-73.99833000000001,200,5,1,0,0,1,0,0,0,1,0,0
609,40.690459999999995,-73.95167,80,2,35,36,0,1,0,0,0,1,0,0
610,40.830009999999994,-73.92158,50,5,235,271,1,0,0,0,0,0,1,0
611,40.792390000000005,-73.94535,135,28,115,341,0,0,1,0,0,1,0,0
612,40.727090000000004,-73.98274,90,1,109,333,0,0,1,0,0,0,1,0
613,40.72599,-74.00168000000001,270,5,1,210,0,0,1,0,0,0,1,0
614,40.68309,-73.94219,110,3,305,231,0,1,0,0,0,1,0,0
615,40.79442,-73.93433,145,1,102,308,0,0,1,0,0,1,0,0
616,40.76166,-73.99675,179,30,83,292,0,0,1,0,0,1,0,0
617,40.70163,-73.90867,55,1,19,311,0,0,0,1,0,0,1,0
618,40.75575,-73.96842,110,2,61,264,0,0,1,0,0,0,1,0
619,40.80903,-73.94197,325,5,89,153,0,0,1,0,0,1,0,0
620,40.74581,-73.95295,75,30,65,219,0,0,0,1,0,0,1,0
621,40.66414,-73.98574,300,1,40,0,0,1,0,0,0,1,0,0
622,40.74,-74.00381,130,30,80,332,0,0,1,0,0,0,1,0
623,40.753479999999996,-73.97065,190,30,136,120,0,0,1,0,0,1,0,0
624,40.720659999999995,-73.98506,200,3,100,191,0,0,1,0,0,1,0,0
625,40.717459999999996,-73.95496999999999,180,2,125,248,0,1,0,0,0,1,0,0
626,40.70257,-73.9847,350,5,40,67,0,1,0,0,0,1,0,0
627,40.722640000000006,-73.9837,160,4,0,0,0,0,1,0,0,1,0,0
628,40.73833,-73.98186,195,30,139,325,0,0,1,0,0,1,0,0
629,40.73268,-73.99255,241,30,0,249,0,0,1,0,0,1,0,0
630,40.718920000000004,-73.99628,300,7,2,0,0,0,1,0,0,1,0,0
631,40.776790000000005,-73.91686999999999,75,28,49,313,0,0,0,1,0,1,0,0
632,40.71693,-73.98948,100,5,8,0,0,0,1,0,0,1,0,0
633,40.73685,-73.98359,399,1,0,12,0,0,1,0,0,1,0,0
634,40.68501,-73.97019,85,5,124,69,0,1,0,0,0,0,1,0
635,40.66068,-73.96003,80,21,5,0,0,1,0,0,0,1,0,0
636,40.67722,-73.96542,55,1,147,293,0,1,0,0,0,0,1,0
637,40.68975,-73.96703000000001,438,1,43,363,0,1,0,0,0,0,1,0
638,40.692209999999996,-73.95866,110,6,8,4,0,1,0,0,0,1,0,0
639,40.729690000000005,-74.00635,200,2,37,257,0,0,1,0,0,1,0,0
640,40.6893,-73.96602,279,1,120,362,0,1,0,0,0,0,1,0
641,40.70832,-73.94157,137,1,24,0,0,1,0,0,0,1,0,0
642,40.68016,-73.94878,280,3,5,365,0,1,0,0,0,1,0,0
643,40.70875,-73.95508000000001,199,30,242,102,0,1,0,0,0,1,0,0
644,40.85888,-73.92886,71,4,229,26,0,0,1,0,0,0,1,0
645,40.8679,-73.90023000000001,42,2,108,302,1,0,0,0,0,0,1,0
646,40.6889,-73.95383000000001,180,2,181,280,0,1,0,0,0,1,0,0
647,40.75127,-73.99637,226,5,34,302,0,0,1,0,0,1,0,0
648,40.67607,-73.94421,85,3,5,281,0,1,0,0,0,0,1,0
649,40.73834,-73.9823,135,1,5,0,0,0,1,0,0,1,0,0
650,40.7347,-73.88065999999999,79,4,60,297,0,0,0,1,0,1,0,0
651,40.718759999999996,-73.98850999999999,154,1,238,246,0,0,1,0,0,1,0,0
652,40.73787,-73.95385,199,3,34,60,0,1,0,0,0,1,0,0
653,40.73066,-74.00287,700,3,131,296,0,0,1,0,0,1,0,0
654,40.73291,-74.00059,246,4,6,0,0,0,1,0,0,1,0,0
655,40.85099,-73.92822,125,60,4,364,0,0,1,0,0,0,1,0
656,40.68707,-73.91918000000001,100,1,7,281,0,1,0,0,0,0,1,0
657,40.7184,-73.96019,295,5,125,0,0,1,0,0,0,1,0,0
658,40.67495,-73.95563,150,3,0,0,0,1,0,0,0,0,1,0
659,40.71582,-73.99902,119,1,49,0,0,0,1,0,0,1,0,0
660,40.81068,-73.94288,125,1,11,365,0,0,1,0,0,0,1,0
661,40.81122,-73.94279,400,5,0,365,0,0,1,0,0,1,0,0
662,40.73129,-73.99944,850,3,107,249,0,0,1,0,0,1,0,0
663,40.71628,-73.95737,129,2,241,303,0,1,0,0,0,0,1,0
664,40.785579999999996,-73.9726,140,1,176,300,0,0,1,0,0,0,1,0
665,40.7146,-73.991,115,4,151,323,0,0,1,0,0,0,1,0
666,40.79493,-73.94462,200,3,49,0,0,0,1,0,0,1,0,0
667,40.6623,-73.99049000000001,96,120,13,204,0,1,0,0,0,1,0,0
668,40.73693,-73.95284000000001,199,3,33,60,0,1,0,0,0,1,0,0
669,40.73641,-73.9533,199,3,24,84,0,1,0,0,0,1,0,0
670,40.73794,-73.95254,199,3,59,60,0,1,0,0,0,1,0,0
671,40.58147,-73.96726,69,1,2,303,0,1,0,0,0,0,1,0
672,40.797709999999995,-73.96323000000001,185,2,16,261,0,0,1,0,0,1,0,0
673,40.81512,-73.94691999999999,81,2,72,0,0,0,1,0,0,0,1,0
674,40.7373,-73.95323,199,3,24,60,0,1,0,0,0,1,0,0
675,40.73708,-73.95271,199,3,23,60,0,1,0,0,0,1,0,0
676,40.73652,-73.95236,199,3,43,60,0,1,0,0,0,1,0,0
677,40.73693,-73.95316,199,3,30,56,0,1,0,0,0,1,0,0
678,40.737840000000006,-73.95324000000001,199,3,39,84,0,1,0,0,0,1,0,0
679,40.736740000000005,-73.95246999999999,349,3,8,58,0,1,0,0,0,0,1,0
680,40.737829999999995,-73.95259,249,3,3,60,0,1,0,0,0,0,1,0
681,40.737140000000004,-73.95296,299,3,6,60,0,1,0,0,0,0,1,0
682,40.73731,-73.9545,179,3,4,81,0,1,0,0,0,0,1,0
683,40.74965,-73.89344,54,5,56,365,0,0,0,1,0,0,1,0
684,40.73793,-73.95316,599,3,7,60,0,1,0,0,0,0,1,0
685,40.68197,-73.96549,110,1,2,0,0,1,0,0,0,1,0,0
686,40.702709999999996,-73.91566,220,2,178,297,0,1,0,0,0,1,0,0
687,40.7116,-73.9529,89,30,30,91,0,1,0,0,0,0,1,0
688,40.692409999999995,-73.94885,170,2,190,315,0,1,0,0,0,1,0,0
689,40.720040000000004,-73.99424,495,7,25,338,0,0,1,0,0,1,0,0
690,40.74511,-73.92398,80,10,81,40,0,0,0,1,0,1,0,0
691,40.74599,-74.00253000000001,760,2,7,361,0,0,1,0,0,1,0,0
692,40.68946,-73.99385,98,4,216,288,0,1,0,0,0,0,1,0
693,40.68226,-73.95473,125,30,31,218,0,1,0,0,0,1,0,0
694,40.67855,-73.8896,48,90,53,1,0,1,0,0,0,0,1,0
695,40.714079999999996,-73.9489,64,3,247,117,0,1,0,0,0,0,1,0
696,40.68618,-73.96144,154,3,233,0,0,1,0,0,0,1,0,0
697,40.673790000000004,-73.98454,139,3,135,204,0,1,0,0,0,1,0,0
698,40.70554,-73.76637,75,4,20,0,0,0,0,1,0,0,1,0
